id,Calories
772429,56.15
772430,198.51
772431,192.81
772432,36.01
772433,63.99335714285715
772434,47.91
772435,211.92
772436,39.7
772437,189.71
772438,87.92
772439,10.1
772440,43.96
772441,8.06
772442,109.99
772443,87.89
772444,9.69
772445,60.78
772446,50.69
772447,48.2
772448,87.84
772449,66.27
772450,1.83
772451,55.56
772452,102.39
772453,17.0
772454,202.2
772455,29.74
772456,105.05
772457,29.1
772458,46.87
772459,7.48
772460,117.8
772461,46.36
772462,23.85
772463,175.09
772464,112.58
772465,62.34
772466,40.12
772467,203.35
772468,86.88
772469,208.70333333333332
772470,123.0
772471,149.82
772472,28.25
772473,166.68
772474,243.2
772475,16.96
772476,2.1
772477,151.3
772478,5.28
772479,19.825
772480,167.52
772481,83.97
772482,71.67
772483,85.6
772484,89.8
772485,47.93
772486,26.48
772487,56.05
772488,66.84
772489,158.94
772490,180.2
772491,162.45
772492,177.93
772493,24.79
772494,21.01
772495,89.8
772496,47.33
772497,141.75
772498,138.31
772499,175.96200000000002
772500,25.08
772501,56.65
772502,41.83
772503,118.54
772504,203.27
772505,78.27
772506,87.9
772507,73.41
772508,28.22
772509,84.33
772510,21.84333333333333
772511,82.82
772512,191.0
772513,180.39
772514,112.81
772515,89.37
772516,65.18
772517,115.5875
772518,87.53
772519,166.93
772520,77.73
772521,55.39
772522,121.68
772523,65.49333333333333
772524,142.84
772525,122.25
772526,34.38
772527,63.44
772528,91.88
772529,48.79
772530,204.56
772531,43.22
772532,29.14
772533,11.73
772534,138.22
772535,113.33
772536,62.5
772537,45.91
772538,15.75
772539,4.02
772540,173.57
772541,157.73
772542,148.63
772543,180.93
772544,9.745
772545,155.84333333333333
772546,175.46
772547,212.61
772548,15.67
772549,135.38
772550,14.15
772551,17.35
772552,76.0
772553,3.64
772554,186.9
772555,27.5
772556,79.56
772557,18.6
772558,33.72
772559,45.31
772560,127.07333333333332
772561,180.8
772562,211.32
772563,216.54
772564,9.79
772565,119.6
772566,127.91
772567,118.97
772568,29.79
772569,62.95
772570,130.02
772571,190.12
772572,18.85
772573,105.02
772574,41.35
772575,13.72
772576,64.35
772577,207.64
772578,39.24
772579,75.88
772580,62.17
772581,122.03
772582,77.053
772583,178.4
772584,47.6
772585,80.03
772586,59.6825
772587,30.75
772588,93.96
772589,66.21
772590,150.21
772591,185.21
772592,35.6
772593,56.03
772594,155.35
772595,47.29
772596,27.22
772597,63.67
772598,66.07
772599,103.33
772600,28.16
772601,32.662499999999994
772602,152.72
772603,119.49
772604,131.46
772605,70.72
772606,61.18
772607,173.01
772608,65.34
772609,16.67
772610,156.35
772611,96.64
772612,34.52
772613,163.75
772614,25.99
772615,140.02
772616,3.1
772617,20.195
772618,25.466666666666665
772619,53.14
772620,189.37
772621,97.79
772622,64.09
772623,54.22
772624,219.96
772625,119.28
772626,8.32
772627,40.56
772628,130.19
772629,114.96
772630,17.0
772631,1.29
772632,15.93
772633,61.59
772634,83.34
772635,236.99
772636,67.85
772637,27.3
772638,47.71
772639,75.26
772640,62.0
772641,13.08
772642,66.38
772643,11.35
772644,116.09
772645,62.45
772646,68.02
772647,258.56
772648,90.15
772649,6.74
772650,37.17
772651,9.14
772652,48.35
772653,77.76
772654,14.91
772655,144.49
772656,20.8
772657,108.16
772658,201.03
772659,123.59
772660,133.7
772661,95.57
772662,109.03
772663,162.45
772664,24.51
772665,73.31733333333332
772666,60.53
772667,15.81
772668,87.52
772669,34.65
772670,88.22
772671,165.05833333333337
772672,28.82
772673,156.52
772674,28.42
772675,117.95
772676,20.11
772677,147.15
772678,52.38
772679,111.12
772680,111.35
772681,98.8
772682,166.55
772683,92.72
772684,4.11
772685,114.63
772686,101.23
772687,87.18
772688,55.69
772689,67.56
772690,258.58
772691,66.69
772692,124.73
772693,77.64
772694,19.38
772695,140.77
772696,116.6975
772697,67.35
772698,78.99
772699,29.18
772700,163.87
772701,171.54
772702,6.58
772703,37.31
772704,175.38
772705,18.85
772706,179.17
772707,111.12
772708,155.27
772709,181.5
772710,51.24
772711,150.96
772712,25.7
772713,21.08
772714,31.3
772715,44.57
772716,108.49233333333333
772717,42.29
772718,9.25
772719,189.31
772720,78.66
772721,99.07
772722,53.17
772723,66.35285714285713
772724,103.64
772725,60.92
772726,65.835
772727,38.68
772728,189.6
772729,16.3
772730,112.24
772731,21.43
772732,66.42
772733,117.14
772734,117.96
772735,58.32
772736,60.26
772737,58.96
772738,56.8095
772739,90.59
772740,3.91
772741,179.34166666666664
772742,76.88
772743,157.38
772744,28.15
772745,68.9
772746,249.21
772747,109.18
772748,170.94
772749,7.68
772750,54.32
772751,171.91666666666663
772752,13.9
772753,114.56833333333333
772754,123.7
772755,93.85
772756,155.42
772757,74.72
772758,132.94
772759,210.71
772760,10.12
772761,78.76
772762,60.98
772763,126.31
772764,113.45
772765,86.85
772766,91.02
772767,32.26
772768,10.76
772769,120.55
772770,63.2
772771,69.26
772772,6.88
772773,110.51
772774,184.42
772775,118.45
772776,75.96
772777,10.95
772778,22.98
772779,126.64
772780,62.99
772781,100.22
772782,148.9
772783,204.22
772784,169.21
772785,118.05
772786,192.19
772787,34.63
772788,73.28
772789,11.24
772790,132.98
772791,168.24
772792,83.14
772793,14.12
772794,189.48
772795,25.63666666666667
772796,130.11
772797,130.59
772798,45.62
772799,73.28
772800,174.45
772801,122.2375
772802,6.98
772803,95.24
772804,105.73
772805,59.215
772806,74.96
772807,8.77
772808,12.65
772809,24.14
772810,89.1
772811,42.19
772812,169.55
772813,71.12
772814,108.01
772815,88.49
772816,142.22
772817,155.49
772818,78.81
772819,98.95
772820,176.08
772821,136.89
772822,12.22
772823,178.35
772824,190.37916666666663
772825,120.94
772826,8.03
772827,164.5
772828,61.96
772829,155.74
772830,247.35
772831,14.97
772832,171.15
772833,151.441
772834,138.36
772835,59.59
772836,59.04
772837,59.335
772838,20.02
772839,108.42
772840,9.58
772841,4.93
772842,186.82
772843,204.3575
772844,97.79
772845,105.83
772846,118.34
772847,88.73
772848,29.85
772849,263.02
772850,37.7
772851,47.825
772852,79.61
772853,161.83
772854,128.98
772855,7.12
772856,71.06
772857,238.89
772858,54.59
772859,39.39
772860,64.53
772861,33.85
772862,12.39
772863,67.9
772864,72.85
772865,155.6
772866,6.02
772867,95.30466666666668
772868,114.72
772869,60.81
772870,106.67
772871,181.31
772872,163.9
772873,115.7
772874,52.95
772875,24.01
772876,127.97
772877,42.29
772878,156.57333333333332
772879,125.02
772880,31.71
772881,5.26
772882,158.77
772883,88.79
772884,114.13
772885,33.19
772886,22.89
772887,116.34
772888,109.27
772889,106.81
772890,49.02
772891,89.35
772892,8.27
772893,154.27
772894,13.14
772895,137.672
772896,6.08
772897,189.39
772898,62.62
772899,11.08
772900,179.68
772901,9.282
772902,62.19
772903,70.07
772904,132.17
772905,64.29
772906,84.6
772907,45.58
772908,162.72
772909,30.32
772910,115.04
772911,25.21
772912,18.2
772913,22.69
772914,84.7
772915,215.73
772916,176.35
772917,27.3
772918,141.45
772919,38.51
772920,219.01
772921,215.07
772922,37.25
772923,159.33
772924,68.09583333333332
772925,86.18
772926,113.17
772927,70.06
772928,115.25
772929,122.49
772930,99.66
772931,145.56
772932,26.71
772933,41.66
772934,85.46
772935,118.69
772936,17.62
772937,115.92
772938,3.06
772939,146.64
772940,78.51
772941,10.96
772942,137.29
772943,57.125
772944,213.7
772945,45.94
772946,161.39
772947,139.65
772948,19.21
772949,14.47
772950,82.53
772951,55.6
772952,36.85
772953,88.8
772954,58.23
772955,136.29
772956,136.52
772957,111.39
772958,177.8
772959,72.71
772960,86.08
772961,73.0
772962,16.5
772963,31.62
772964,174.32
772965,113.58
772966,170.43
772967,86.62
772968,77.15
772969,79.5
772970,150.74
772971,47.46
772972,3.35
772973,6.27
772974,179.94
772975,72.71
772976,51.34
772977,137.71
772978,55.223
772979,43.73
772980,70.56
772981,116.1
772982,7.93
772983,161.29
772984,11.313333333333334
772985,107.98
772986,95.21
772987,179.81166666666667
772988,174.82
772989,8.07
772990,172.94
772991,77.77
772992,195.64
772993,210.05
772994,164.98
772995,45.98
772996,52.21333333333334
772997,74.73
772998,5.96
772999,131.57
773000,72.34
773001,133.24
773002,94.58
773003,144.08433333333335
773004,71.58
773005,33.89
773006,7.3
773007,27.02
773008,18.6
773009,140.87333333333333
773010,169.14
773011,3.11
773012,6.093333333333333
773013,123.8
773014,85.96
773015,79.5
773016,100.51
773017,86.01
773018,144.97
773019,25.78
773020,158.61
773021,227.61
773022,4.47
773023,16.63
773024,7.43
773025,223.95
773026,52.26566666666667
773027,49.65
773028,21.27
773029,45.85
773030,96.32
773031,224.84
773032,176.16
773033,39.66
773034,142.15
773035,32.73
773036,227.2
773037,91.57
773038,98.57
773039,162.78
773040,52.97
773041,24.28
773042,78.08
773043,86.64
773044,27.935
773045,60.5
773046,89.76
773047,203.39
773048,204.91
773049,63.84
773050,63.02
773051,10.95
773052,102.11
773053,27.66
773054,3.27
773055,5.78
773056,26.87
773057,142.14
773058,64.32
773059,145.07
773060,184.71
773061,11.66
773062,155.98
773063,69.21
773064,107.665
773065,16.0
773066,226.38
773067,67.5
773068,158.495
773069,42.42
773070,43.24
773071,18.89
773072,28.7
773073,55.1
773074,61.33
773075,12.2
773076,199.81
773077,38.95
773078,56.7
773079,142.16
773080,181.07
773081,67.24
773082,51.426
773083,181.12
773084,51.14
773085,31.08
773086,16.09
773087,8.34
773088,80.35
773089,152.82
773090,53.22
773091,59.89
773092,12.47
773093,192.73
773094,41.39
773095,45.81
773096,27.62
773097,56.51
773098,19.18
773099,168.27
773100,81.46
773101,60.13
773102,153.48
773103,68.7
773104,7.06
773105,209.49
773106,103.62
773107,58.13
773108,81.53
773109,16.6825
773110,179.25
773111,114.4
773112,25.63
773113,76.13
773114,174.01333333333335
773115,124.28
773116,70.63
773117,99.56
773118,117.35
773119,157.9
773120,33.16
773121,34.58
773122,68.98
773123,128.22666666666666
773124,124.48
773125,14.95
773126,59.09
773127,154.45
773128,20.56
773129,25.14
773130,15.91
773131,166.17
773132,116.28
773133,130.99
773134,13.73
773135,128.91
773136,7.0
773137,59.82
773138,166.62
773139,59.67
773140,122.35
773141,108.66
773142,166.54
773143,50.55
773144,53.68
773145,122.27
773146,157.21
773147,82.93
773148,79.06
773149,40.483333333333334
773150,188.7825
773151,159.66
773152,178.67
773153,69.14
773154,100.99
773155,87.68
773156,50.46
773157,206.61
773158,69.45
773159,72.13030952380953
773160,26.29
773161,142.81
773162,38.89
773163,109.27
773164,16.58
773165,17.42
773166,174.24
773167,88.09
773168,162.73
773169,164.37
773170,80.76
773171,22.23
773172,162.02
773173,75.48
773174,57.41
773175,65.84
773176,121.48
773177,158.2825
773178,72.35
773179,63.11
773180,20.65
773181,6.8
773182,62.74
773183,295.1
773184,5.0553333333333335
773185,218.43
773186,3.98
773187,116.94
773188,164.55
773189,124.76
773190,57.6
773191,53.02
773192,196.98
773193,14.08
773194,20.57
773195,11.3
773196,91.71
773197,146.47
773198,41.74
773199,108.41
773200,22.02
773201,8.68
773202,59.35
773203,79.017
773204,11.33
773205,57.51
773206,99.01
773207,208.50333333333333
773208,141.19
773209,145.167
773210,54.35
773211,72.04
773212,131.79
773213,82.36
773214,7.09
773215,63.17
773216,39.57
773217,147.1
773218,19.62
773219,51.51
773220,194.9
773221,115.39
773222,92.79
773223,177.97
773224,134.8
773225,63.33
773226,84.85
773227,192.29
773228,49.93
773229,73.19
773230,48.7
773231,141.01
773232,17.12
773233,166.47
773234,40.79
773235,146.75
773236,87.02
773237,241.39
773238,123.78
773239,73.6815
773240,147.23666666666665
773241,74.09
773242,78.27
773243,146.34
773244,163.48
773245,7.34
773246,99.7
773247,72.3635
773248,203.0
773249,71.41
773250,21.33
773251,6.16
773252,29.27
773253,156.96
773254,100.49
773255,97.44
773256,5.9
773257,66.65
773258,67.58
773259,5.39
773260,122.01
773261,36.23
773262,97.85
773263,94.76
773264,149.79
773265,149.91
773266,117.08
773267,92.24
773268,4.0
773269,13.81
773270,97.51
773271,152.03
773272,167.41
773273,87.14
773274,25.9
773275,49.84
773276,20.16
773277,41.72
773278,107.86
773279,141.74
773280,70.84
773281,18.68
773282,40.23
773283,74.79
773284,15.89
773285,60.42
773286,73.72
773287,78.19
773288,54.1
773289,16.62
773290,183.19
773291,139.05
773292,44.66
773293,5.82
773294,4.51
773295,232.36
773296,23.65
773297,10.393333333333334
773298,44.86
773299,175.36
773300,13.68
773301,10.64
773302,90.66
773303,210.3
773304,157.15
773305,61.6
773306,2.98
773307,4.08
773308,37.51
773309,2.84
773310,109.65
773311,113.1
773312,167.73
773313,10.61
773314,75.09
773315,8.36
773316,71.44
773317,11.62
773318,25.49
773319,159.13
773320,109.37
773321,62.32
773322,49.79333333333333
773323,123.78
773324,17.414
773325,165.69
773326,47.95
773327,93.7
773328,112.66850000000001
773329,92.33
773330,45.95
773331,86.26
773332,77.88
773333,27.22
773334,129.27
773335,178.99
773336,42.49
773337,16.7
773338,199.59
773339,88.87
773340,10.79
773341,23.03
773342,107.18
773343,23.37
773344,25.01
773345,31.11
773346,82.748
773347,97.94
773348,170.9
773349,10.78
773350,68.97
773351,151.51
773352,58.7
773353,245.42
773354,43.98
773355,10.76
773356,94.5
773357,39.62
773358,143.16
773359,8.99
773360,192.48
773361,240.54
773362,45.06
773363,46.2
773364,123.61
773365,113.0
773366,10.75
773367,170.84
773368,89.91
773369,106.93
773370,53.19
773371,238.11
773372,161.4
773373,119.84
773374,70.94
773375,17.682499999999997
773376,120.66
773377,157.2945
773378,219.39
773379,57.04
773380,92.65
773381,45.41
773382,111.23333333333333
773383,142.35
773384,134.02
773385,31.2
773386,20.42
773387,29.04
773388,189.54
773389,101.75
773390,74.69
773391,39.91
773392,5.406666666666666
773393,45.13
773394,21.02
773395,82.02
773396,48.16
773397,17.59
773398,143.61333333333334
773399,118.95
773400,114.22
773401,13.51
773402,239.62
773403,105.76
773404,73.76
773405,149.23
773406,95.39
773407,45.57
773408,13.48
773409,122.14
773410,180.12
773411,9.14
773412,44.27
773413,2.6
773414,44.27
773415,13.16
773416,79.15
773417,58.3
773418,101.51
773419,132.47
773420,147.14
773421,65.43
773422,18.03
773423,27.46
773424,101.93
773425,82.88
773426,191.23
773427,73.77
773428,36.92
773429,12.02
773430,89.8
773431,29.72
773432,16.06
773433,110.39
773434,45.39
773435,20.4
773436,46.61
773437,77.27
773438,115.04
773439,115.57
773440,47.23
773441,5.67
773442,125.25
773443,11.95
773444,8.97
773445,19.27
773446,144.36
773447,64.12
773448,139.91
773449,105.51
773450,73.3
773451,96.70666666666666
773452,84.87
773453,58.79
773454,155.07
773455,27.071166666666667
773456,144.49
773457,86.63
773458,70.32
773459,28.89
773460,4.03
773461,69.02666666666667
773462,8.84
773463,11.2
773464,59.71
773465,213.81
773466,125.68
773467,17.058666666666667
773468,39.89
773469,157.51
773470,155.15
773471,166.59
773472,91.88
773473,2.62
773474,187.09
773475,95.25
773476,84.25
773477,2.05
773478,8.36
773479,23.61
773480,107.23
773481,131.79
773482,202.31
773483,95.56
773484,231.47
773485,131.26
773486,55.955
773487,116.14
773488,53.7
773489,80.3
773490,15.34
773491,113.04
773492,14.28
773493,25.12
773494,5.73
773495,197.92
773496,26.35
773497,50.92
773498,104.48
773499,51.85
773500,199.6
773501,159.37
773502,214.48
773503,191.53
773504,128.39
773505,8.19
773506,112.32
773507,160.12
773508,65.72
773509,94.5
773510,73.54
773511,161.82
773512,25.87
773513,58.42
773514,51.28
773515,49.528999999999996
773516,127.8
773517,122.4
773518,111.465
773519,49.17
773520,8.12
773521,19.59
773522,120.54
773523,14.69
773524,235.83
773525,120.4
773526,114.84
773527,33.79
773528,139.4
773529,47.94
773530,162.03
773531,31.01
773532,90.37
773533,78.15
773534,37.79
773535,181.43
773536,120.78
773537,175.81
773538,46.27
773539,25.49833333333333
773540,58.6
773541,6.86
773542,225.74
773543,191.4
773544,119.3
773545,110.19
773546,221.75
773547,33.34
773548,127.58
773549,7.01
773550,116.6
773551,17.23
773552,21.41
773553,183.61
773554,37.91799999999999
773555,144.43
773556,11.543333333333335
773557,170.35
773558,212.11733333333333
773559,94.25
773560,83.19
773561,39.06
773562,8.83
773563,170.25
773564,64.94
773565,170.71
773566,75.99
773567,42.19
773568,2.73
773569,29.89
773570,51.85
773571,113.16
773572,229.32
773573,113.84
773574,163.21
773575,100.14
773576,31.47
773577,10.83
773578,134.94
773579,150.75799999999998
773580,16.97
773581,150.8
773582,19.19
773583,126.2
773584,59.32
773585,125.56
773586,45.78
773587,117.67
773588,134.2
773589,46.59
773590,26.74
773591,75.96
773592,166.69
773593,8.84
773594,55.76
773595,34.21
773596,143.41
773597,41.7
773598,178.53
773599,41.41
773600,16.78
773601,131.14
773602,163.28
773603,102.12
773604,63.3
773605,118.5
773606,71.44
773607,120.64
773608,136.39
773609,29.72
773610,138.51
773611,15.44
773612,84.16
773613,53.37
773614,113.41
773615,111.775
773616,135.64
773617,188.68
773618,66.25
773619,199.14
773620,184.54
773621,105.33
773622,147.11
773623,90.41833333333332
773624,75.13
773625,94.89
773626,45.1
773627,15.52
773628,39.65
773629,210.6
773630,182.9
773631,15.19
773632,31.69
773633,121.27
773634,122.47
773635,45.76
773636,23.18
773637,28.52
773638,65.9
773639,12.96
773640,68.91
773641,58.05
773642,9.38
773643,147.48
773644,10.37
773645,199.26
773646,94.44
773647,7.73
773648,81.35
773649,60.92
773650,57.76
773651,59.13
773652,47.46
773653,41.69
773654,52.01
773655,91.71416666666666
773656,25.72
773657,189.86
773658,169.32
773659,78.08
773660,31.1
773661,57.4225
773662,8.33
773663,92.46
773664,101.47
773665,168.825
773666,132.97
773667,87.94
773668,48.26
773669,53.59333333333334
773670,7.47
773671,136.44
773672,24.48
773673,28.12
773674,75.91
773675,81.42
773676,62.32
773677,102.8
773678,7.8
773679,137.9
773680,107.84
773681,197.3
773682,117.46
773683,59.55
773684,64.84
773685,166.6
773686,119.42333333333335
773687,36.22
773688,132.315
773689,10.94
773690,49.75
773691,60.31
773692,7.28
773693,151.77
773694,31.25
773695,9.85
773696,8.87
773697,20.9
773698,25.42
773699,177.34
773700,108.06
773701,20.85
773702,180.885
773703,145.55
773704,190.395
773705,101.85
773706,163.56
773707,146.74
773708,118.54666666666668
773709,189.08
773710,25.41
773711,34.58
773712,142.39
773713,142.04
773714,139.1925
773715,218.74
773716,28.71
773717,184.02
773718,37.66
773719,208.84
773720,39.338
773721,3.25
773722,143.54
773723,141.93
773724,215.94
773725,59.73
773726,32.14
773727,187.89
773728,136.37
773729,27.03
773730,5.04
773731,180.39
773732,13.49
773733,146.7
773734,86.73
773735,13.39
773736,12.76
773737,16.98
773738,25.45
773739,120.13
773740,177.94566666666665
773741,33.01
773742,63.37
773743,87.93666666666668
773744,83.33
773745,12.61
773746,81.26
773747,190.58
773748,7.36
773749,35.85
773750,42.83
773751,39.61
773752,50.33
773753,18.21
773754,23.74
773755,167.23
773756,4.04
773757,128.35
773758,114.02
773759,113.35
773760,9.14
773761,26.59
773762,56.66
773763,12.53
773764,149.4333333333333
773765,219.46
773766,36.41
773767,75.53
773768,132.37
773769,26.98
773770,78.82
773771,29.26
773772,144.2
773773,26.12
773774,93.0
773775,137.32
773776,63.29
773777,49.0
773778,145.57
773779,83.61
773780,182.87
773781,132.35
773782,181.74
773783,60.44
773784,2.67
773785,27.89
773786,95.05
773787,9.32
773788,9.34
773789,124.5
773790,22.63
773791,192.49
773792,156.55
773793,106.86
773794,87.92
773795,217.99
773796,63.39
773797,129.35
773798,160.33
773799,79.43
773800,36.48
773801,198.42
773802,40.26
773803,24.53
773804,160.76
773805,189.15
773806,47.95
773807,166.16
773808,204.98
773809,13.11
773810,141.49
773811,3.59
773812,185.2
773813,70.42
773814,45.57
773815,208.56
773816,178.96
773817,56.72
773818,87.0
773819,37.64
773820,80.74
773821,146.97
773822,163.91
773823,183.29
773824,96.67
773825,92.595
773826,60.88
773827,79.29
773828,143.83
773829,109.94
773830,194.48
773831,84.19
773832,62.57
773833,185.54
773834,47.52
773835,172.81
773836,94.15
773837,164.29
773838,34.52
773839,145.65
773840,78.36
773841,68.37
773842,40.28
773843,194.74
773844,108.2
773845,107.95
773846,50.46
773847,19.28
773848,6.91
773849,22.49
773850,25.13
773851,12.47
773852,8.99
773853,159.38
773854,24.05
773855,11.2
773856,33.8
773857,43.41
773858,166.02
773859,39.38
773860,58.76
773861,41.27916666666667
773862,38.9
773863,6.78
773864,158.62
773865,79.64
773866,14.46
773867,69.94666666666666
773868,191.64
773869,91.58
773870,16.02
773871,72.89
773872,33.6
773873,26.33
773874,85.87
773875,206.67
773876,122.29
773877,38.33
773878,111.05
773879,47.01916666666666
773880,108.67
773881,19.54
773882,9.02
773883,155.79
773884,72.14
773885,49.81
773886,194.15
773887,95.82
773888,109.71
773889,9.42
773890,20.67
773891,20.2
773892,182.88
773893,97.28
773894,196.02
773895,88.81
773896,81.0825
773897,158.61
773898,110.66
773899,174.31
773900,65.91
773901,222.69
773902,26.54
773903,25.73933333333333
773904,18.82
773905,111.15
773906,21.17
773907,65.05283333333334
773908,122.99
773909,49.8
773910,169.92666666666665
773911,237.46
773912,200.15
773913,90.25
773914,129.12
773915,56.98
773916,75.3
773917,212.87
773918,4.83
773919,34.62
773920,217.87
773921,22.116666666666664
773922,43.16
773923,15.11
773924,120.38
773925,105.33
773926,150.68
773927,43.55854761904762
773928,100.46
773929,28.95
773930,37.34
773931,32.99
773932,22.36
773933,119.43
773934,70.44
773935,26.99
773936,103.4
773937,41.46
773938,53.31
773939,109.1
773940,106.39
773941,172.53
773942,56.3
773943,196.34
773944,29.93
773945,16.55
773946,101.97
773947,41.08
773948,144.32416666666668
773949,10.095
773950,65.1
773951,116.15
773952,162.04
773953,139.47
773954,22.81
773955,39.09
773956,178.25
773957,69.60666666666667
773958,11.64
773959,21.57
773960,206.24
773961,27.56
773962,62.13
773963,44.27
773964,30.15
773965,159.22
773966,2.2133333333333334
773967,144.27
773968,54.03
773969,165.2
773970,213.28
773971,6.31
773972,12.01
773973,45.96
773974,215.46
773975,10.37
773976,26.35
773977,121.93
773978,65.9
773979,101.36
773980,193.00142857142856
773981,13.06
773982,197.83
773983,13.22
773984,170.45
773985,113.02
773986,5.66
773987,120.45
773988,101.81
773989,36.81
773990,27.9175
773991,3.99
773992,20.24
773993,103.175
773994,133.6
773995,72.19
773996,41.08666666666667
773997,40.431999999999995
773998,51.82
773999,211.88
774000,138.66016666666667
774001,92.32
774002,39.96
774003,6.04
774004,205.85
774005,17.39
774006,91.64
774007,5.24
774008,15.32
774009,11.35
774010,109.55
774011,27.63
774012,131.76
774013,49.6
774014,208.58
774015,47.52
774016,9.69
774017,75.96
774018,133.19
774019,48.22
774020,70.02
774021,164.41
774022,136.38
774023,103.0
774024,147.29
774025,197.32
774026,63.64
774027,128.24
774028,86.5
774029,8.01
774030,35.435
774031,79.53
774032,85.4
774033,26.17
774034,128.04
774035,9.82
774036,134.89
774037,157.02
774038,85.25
774039,106.1
774040,61.15
774041,141.31
774042,21.41
774043,103.27
774044,154.0
774045,32.03
774046,35.86
774047,89.46
774048,49.04
774049,209.76
774050,63.5175
774051,161.36700000000002
774052,66.02
774053,48.23
774054,19.82
774055,59.99
774056,20.21
774057,29.23
774058,64.2
774059,90.8
774060,18.69
774061,32.76
774062,100.21
774063,43.87
774064,50.44
774065,18.17
774066,2.51
774067,54.97
774068,183.01
774069,154.13
774070,20.28
774071,106.44
774072,107.15
774073,14.68
774074,7.56
774075,48.27
774076,126.41
774077,90.96
774078,150.96
774079,172.63
774080,131.71
774081,121.48
774082,65.24
774083,77.79
774084,31.52
774085,94.64
774086,102.08
774087,149.53
774088,209.77
774089,19.62
774090,47.26
774091,93.86
774092,83.42
774093,151.83
774094,4.7
774095,186.67
774096,102.67
774097,191.69
774098,29.74
774099,60.45
774100,4.48
774101,116.38
774102,172.63
774103,14.71
774104,22.79
774105,126.85
774106,9.38
774107,57.43
774108,23.0
774109,35.88
774110,58.14333333333333
774111,126.29
774112,199.04
774113,96.46
774114,101.83083333333335
774115,214.34799999999998
774116,161.54
774117,8.09
774118,269.14
774119,153.02
774120,179.48
774121,42.86
774122,10.329166666666666
774123,13.5
774124,156.67
774125,88.93
774126,214.88
774127,16.84
774128,179.7
774129,116.45
774130,140.56
774131,72.21
774132,195.78
774133,230.81
774134,58.99
774135,177.06
774136,47.86
774137,23.27
774138,109.6
774139,70.97
774140,115.85
774141,188.97
774142,83.98
774143,9.73
774144,77.44
774145,169.7425
774146,167.12
774147,64.17
774148,55.62
774149,55.32
774150,60.14
774151,71.19
774152,222.74
774153,33.23
774154,5.64
774155,13.16
774156,167.59
774157,9.05
774158,207.6
774159,6.77
774160,200.93
774161,200.05
774162,8.31
774163,167.81
774164,9.01
774165,113.24916666666668
774166,134.03
774167,172.42
774168,32.07
774169,174.03
774170,3.63
774171,239.99
774172,99.7
774173,112.74333333333334
774174,238.96
774175,88.21
774176,132.12
774177,103.18
774178,72.6
774179,29.55
774180,29.54
774181,184.6567142857143
774182,4.27
774183,166.71
774184,100.79
774185,117.19
774186,54.43
774187,99.29
774188,99.26
774189,183.41
774190,36.14
774191,129.9
774192,7.44
774193,93.45
774194,90.94
774195,23.62
774196,12.28
774197,221.798
774198,164.85
774199,65.23
774200,177.31
774201,143.86
774202,55.74
774203,44.2
774204,48.44
774205,5.78
774206,67.81
774207,53.05
774208,92.9
774209,147.08
774210,43.08
774211,107.78
774212,81.35333333333332
774213,86.73
774214,53.87
774215,16.22
774216,184.07
774217,24.85
774218,34.865333333333325
774219,200.96
774220,102.56
774221,178.84
774222,27.45
774223,57.0
774224,70.53
774225,202.48
774226,175.97
774227,32.61
774228,95.89
774229,143.44
774230,51.21
774231,31.44
774232,9.2
774233,131.98
774234,9.25
774235,38.35
774236,214.84
774237,15.01
774238,106.37
774239,210.25
774240,104.4
774241,89.61
774242,6.785
774243,183.55
774244,155.88
774245,79.46
774246,44.38
774247,135.0
774248,163.88
774249,178.49
774250,67.08
774251,79.73
774252,216.85
774253,30.05
774254,6.43
774255,62.63
774256,213.8
774257,33.95
774258,4.66
774259,107.39
774260,16.56
774261,74.05
774262,11.37
774263,182.02
774264,7.0
774265,98.26
774266,53.97
774267,102.345
774268,176.12
774269,2.96
774270,86.26
774271,35.06
774272,25.27
774273,5.78
774274,61.32
774275,129.03
774276,182.42
774277,8.96
774278,78.56
774279,30.09
774280,68.73
774281,264.06
774282,20.0
774283,120.405
774284,159.62
774285,143.06
774286,96.07
774287,213.79
774288,13.72
774289,50.31
774290,192.46
774291,24.6
774292,10.67
774293,79.36
774294,133.39
774295,31.82
774296,98.95
774297,12.23316666666667
774298,23.03
774299,38.79
774300,72.89
774301,26.11
774302,152.3975
774303,113.9
774304,212.94
774305,153.42
774306,38.266666666666666
774307,88.22
774308,77.4
774309,151.64
774310,113.77
774311,59.85
774312,99.05
774313,205.22
774314,118.65
774315,123.49
774316,10.3
774317,209.67
774318,149.38
774319,23.22
774320,107.66
774321,14.29
774322,31.29
774323,189.44
774324,21.38
774325,21.27
774326,67.39
774327,95.14
774328,24.27
774329,52.31
774330,22.87
774331,194.48
774332,99.3
774333,36.32
774334,152.48
774335,31.3
774336,10.15
774337,23.93
774338,150.53
774339,110.67
774340,105.88
774341,27.0
774342,155.57
774343,12.2275
774344,35.48
774345,62.19
774346,190.2
774347,55.88
774348,12.32
774349,26.89
774350,28.48
774351,140.11
774352,50.53
774353,134.8
774354,57.06
774355,73.17314285714286
774356,44.41
774357,162.34
774358,14.18
774359,104.96
774360,44.91
774361,11.38
774362,139.11
774363,66.87
774364,51.91
774365,3.96
774366,60.08
774367,50.16
774368,13.37
774369,89.69
774370,91.59
774371,106.49
774372,12.34
774373,78.9
